File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF042EBZ	bigWig	bigWig		signal of unique reads	mm10	ENCSR928OXI	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0001049	neural tube	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2014-12-17	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1							/files/ENCFF979LAQ/, /files/mm10_no_alt.chrom.sizes/	218210746	ENCODE Processing Pipeline	8487b587c159d72a23f047b21f1a7170		https://www.encodeproject.org/files/ENCFF042EBZ/@@download/ENCFF042EBZ.bigWig	M21			released	s3://encode-public/2021/03/24/1304b0fb-4605-4237-b5bb-8cecae8998cd/ENCFF042EBZ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/24/1304b0fb-4605-4237-b5bb-8cecae8998cd/ENCFF042EBZ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF457PAJ	tsv	tsv		gene quantifications	mm10	ENCSR928OXI	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0001049	neural tube	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2014-12-17	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1							/files/ENCFF669HMX/, /files/ENCFF363TFV/	11878844	ENCODE Processing Pipeline	4f65fb8b91f0c9eb6e0a462922c1ef88		https://www.encodeproject.org/files/ENCFF457PAJ/@@download/ENCFF457PAJ.tsv	M21			released	s3://encode-public/2021/03/24/a99efd7a-8341-406e-a154-3e258a3cc998/ENCFF457PAJ.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/24/a99efd7a-8341-406e-a154-3e258a3cc998/ENCFF457PAJ.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF137ONR	bigWig	bigWig		signal of unique reads	mm10	ENCSR970EWM	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0001890	forebrain	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2015-10-13	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF689AWE/	193417090	ENCODE Processing Pipeline	343191fcf00078708a946da1fc86761b		https://www.encodeproject.org/files/ENCFF137ONR/@@download/ENCFF137ONR.bigWig	M21			released	s3://encode-public/2021/03/24/2dbf08ca-e65c-46c2-8f91-bd3e7306fb8c/ENCFF137ONR.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/24/2dbf08ca-e65c-46c2-8f91-bd3e7306fb8c/ENCFF137ONR.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF794PWS	tsv	tsv		gene quantifications	mm10	ENCSR970EWM	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0001890	forebrain	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2015-10-13	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/ENCFF363TFV/, /files/ENCFF717OFC/	11890562	ENCODE Processing Pipeline	fbae17b5ea5e4f1d1f83cfffcb190546		https://www.encodeproject.org/files/ENCFF794PWS/@@download/ENCFF794PWS.tsv	M21			released	s3://encode-public/2021/03/24/a648ab6e-d773-47b0-8c40-3d230f6a92e3/ENCFF794PWS.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/24/a648ab6e-d773-47b0-8c40-3d230f6a92e3/ENCFF794PWS.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF954BEO	tsv	tsv		gene quantifications	mm10	ENCSR343YLB	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0001891	midbrain	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2014-12-17	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1							/files/ENCFF363TFV/, /files/ENCFF719KLN/	11881926	ENCODE Processing Pipeline	c2d61674b985a67de4cf57184e90218f		https://www.encodeproject.org/files/ENCFF954BEO/@@download/ENCFF954BEO.tsv	M21			released	s3://encode-public/2021/03/15/29eba063-ed7a-4d05-a694-0085a41bce45/ENCFF954BEO.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/29eba063-ed7a-4d05-a694-0085a41bce45/ENCFF954BEO.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF409AEZ	bigWig	bigWig		signal of unique reads	mm10	ENCSR343YLB	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0001891	midbrain	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2014-12-17	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1							/files/ENCFF269IKY/, /files/mm10_no_alt.chrom.sizes/	182595953	ENCODE Processing Pipeline	0d8283f4c23dd30d22bda8147e0a437b		https://www.encodeproject.org/files/ENCFF409AEZ/@@download/ENCFF409AEZ.bigWig	M21			released	s3://encode-public/2021/03/15/4645cb06-af20-4e0e-9fc4-73375c78d464/ENCFF409AEZ.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/4645cb06-af20-4e0e-9fc4-73375c78d464/ENCFF409AEZ.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF042VCB	tsv	tsv		gene quantifications	mm10	ENCSR160IIN	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0001890	forebrain	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2014-11-20	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/ENCFF554WYL/, /files/ENCFF363TFV/	11889550	ENCODE Processing Pipeline	00f3ce1a6f3af98d5c2f0d9067038db7		https://www.encodeproject.org/files/ENCFF042VCB/@@download/ENCFF042VCB.tsv	M21			released	s3://encode-public/2021/03/15/308254c7-06aa-4d23-8506-342eeb2a36c5/ENCFF042VCB.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/308254c7-06aa-4d23-8506-342eeb2a36c5/ENCFF042VCB.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF687VSF	bigWig	bigWig		signal of unique reads	mm10	ENCSR160IIN	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0001890	forebrain	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2014-11-20	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF962IWY/	180573506	ENCODE Processing Pipeline	525bbcf303b9e492d65a90f33ebd037e		https://www.encodeproject.org/files/ENCFF687VSF/@@download/ENCFF687VSF.bigWig	M21			released	s3://encode-public/2021/03/15/3552b8a8-1ba6-4a71-8c35-be7cb4477548/ENCFF687VSF.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/3552b8a8-1ba6-4a71-8c35-be7cb4477548/ENCFF687VSF.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF361QMV	tsv	tsv		gene quantifications	mm10	ENCSR290RRR	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0000945	stomach	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2014-12-17	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/ENCFF363TFV/, /files/ENCFF417NZW/	11872341	ENCODE Processing Pipeline	89c542dff8b8cd674cc7d89b11b6b20a		https://www.encodeproject.org/files/ENCFF361QMV/@@download/ENCFF361QMV.tsv	M21			released	s3://encode-public/2021/03/15/b77e178a-9e33-49dd-b555-695990e992b2/ENCFF361QMV.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/b77e178a-9e33-49dd-b555-695990e992b2/ENCFF361QMV.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF606TEC	bigWig	bigWig		signal of unique reads	mm10	ENCSR290RRR	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0000945	stomach	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2014-12-17	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF684JWA/	176472043	ENCODE Processing Pipeline	8145c9867ec0c53415c0566de1ca3613		https://www.encodeproject.org/files/ENCFF606TEC/@@download/ENCFF606TEC.bigWig	M21			released	s3://encode-public/2021/03/15/aa2f70c8-0b7b-4386-83d9-4b732d10b75e/ENCFF606TEC.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/aa2f70c8-0b7b-4386-83d9-4b732d10b75e/ENCFF606TEC.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF247LBN	bigWig	bigWig		signal of unique reads	mm10	ENCSR760TOE	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0002028	hindbrain	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2014-11-20	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF102WPV/	196351882	ENCODE Processing Pipeline	2e3a46235a931f8bae964f3c87decd8d		https://www.encodeproject.org/files/ENCFF247LBN/@@download/ENCFF247LBN.bigWig	M21			released	s3://encode-public/2021/03/15/f4dc1ddb-a956-4b19-be01-7d142c29cdd1/ENCFF247LBN.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/f4dc1ddb-a956-4b19-be01-7d142c29cdd1/ENCFF247LBN.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF606UHO	tsv	tsv		gene quantifications	mm10	ENCSR760TOE	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0002028	hindbrain	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2014-11-20	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/ENCFF918OGJ/, /files/ENCFF363TFV/	11894539	ENCODE Processing Pipeline	12ec31f45d281aacde586e29e521efc6		https://www.encodeproject.org/files/ENCFF606UHO/@@download/ENCFF606UHO.tsv	M21			released	s3://encode-public/2021/03/15/d3d82d1d-4f8a-4763-b30f-e21d1621f553/ENCFF606UHO.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/d3d82d1d-4f8a-4763-b30f-e21d1621f553/ENCFF606UHO.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF357DMT	bigWig	bigWig		signal of unique reads	mm10	ENCSR331XCE	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0000160	intestine	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2015-06-23	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1							/files/ENCFF844OSS/, /files/mm10_no_alt.chrom.sizes/	128727528	ENCODE Processing Pipeline	9c7c0715b596109685ba319d8b37a90a		https://www.encodeproject.org/files/ENCFF357DMT/@@download/ENCFF357DMT.bigWig	M21			released	s3://encode-public/2021/03/15/1e8402a9-6d41-4c38-8a79-69d19e58287f/ENCFF357DMT.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/1e8402a9-6d41-4c38-8a79-69d19e58287f/ENCFF357DMT.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF787VRY	tsv	tsv		gene quantifications	mm10	ENCSR331XCE	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0000160	intestine	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2015-06-23	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1							/files/ENCFF544SWI/, /files/ENCFF363TFV/	11904661	ENCODE Processing Pipeline	4583e26aa8b32a8a3da3f77fdd653f62		https://www.encodeproject.org/files/ENCFF787VRY/@@download/ENCFF787VRY.tsv	M21			released	s3://encode-public/2021/03/15/3da6ea4a-b2e1-4e50-97fe-03968e5184d9/ENCFF787VRY.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/3da6ea4a-b2e1-4e50-97fe-03968e5184d9/ENCFF787VRY.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF279TCA	tsv	tsv		gene quantifications	mm10	ENCSR438XCG	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0002370	thymus	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2015-06-23	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1							/files/ENCFF381VQR/, /files/ENCFF363TFV/	11894120	ENCODE Processing Pipeline	2d7cd2c939cd272c5aa9685bc748e5b8		https://www.encodeproject.org/files/ENCFF279TCA/@@download/ENCFF279TCA.tsv	M21			released	s3://encode-public/2021/03/15/444f5e8d-9e4e-40cc-bf71-749ae5bd9335/ENCFF279TCA.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/444f5e8d-9e4e-40cc-bf71-749ae5bd9335/ENCFF279TCA.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF232HKB	bigWig	bigWig		signal of unique reads	mm10	ENCSR438XCG	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0002370	thymus	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2015-06-23	ENCODE		chemical (Nextera tagmentation)	>200	1	1_1							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF390QLK/	162472478	ENCODE Processing Pipeline	7dd54ade9ace2c8b708e3ed1a0a68078		https://www.encodeproject.org/files/ENCFF232HKB/@@download/ENCFF232HKB.bigWig	M21			released	s3://encode-public/2021/03/15/05d74e86-520e-4024-9a8f-9a86652fce17/ENCFF232HKB.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/05d74e86-520e-4024-9a8f-9a86652fce17/ENCFF232HKB.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF935KVC	bigWig	bigWig		signal of unique reads	mm10	ENCSR667TOX	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0001049	neural tube	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2015-06-23	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/ENCFF900BAR/, /files/mm10_no_alt.chrom.sizes/	176392280	ENCODE Processing Pipeline	4837c42ebf0717c4cd5556975d43da13		https://www.encodeproject.org/files/ENCFF935KVC/@@download/ENCFF935KVC.bigWig	M21			released	s3://encode-public/2021/03/15/100268e7-5cb2-4f53-a175-cb904ae8a54d/ENCFF935KVC.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/100268e7-5cb2-4f53-a175-cb904ae8a54d/ENCFF935KVC.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF384FTH	tsv	tsv		gene quantifications	mm10	ENCSR667TOX	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0001049	neural tube	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2015-06-23	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/ENCFF013WAT/, /files/ENCFF363TFV/	11892656	ENCODE Processing Pipeline	3271e7ca2d310f6b1a74a14b0b843aa9		https://www.encodeproject.org/files/ENCFF384FTH/@@download/ENCFF384FTH.tsv	M21			released	s3://encode-public/2021/03/15/964fe196-b90b-48bf-a311-8ee5dcc8b77b/ENCFF384FTH.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/964fe196-b90b-48bf-a311-8ee5dcc8b77b/ENCFF384FTH.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF058MDV	bigWig	bigWig		signal of unique reads	mm10	ENCSR017JEG	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0002028	hindbrain	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2015-06-23	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/ENCFF829IWK/, /files/mm10_no_alt.chrom.sizes/	178633798	ENCODE Processing Pipeline	f34602d024ea49296b68fa3523e24775		https://www.encodeproject.org/files/ENCFF058MDV/@@download/ENCFF058MDV.bigWig	M21			released	s3://encode-public/2021/03/15/336dd10f-3fa1-4133-8d45-23e0a3ca8883/ENCFF058MDV.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/336dd10f-3fa1-4133-8d45-23e0a3ca8883/ENCFF058MDV.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF851KEG	tsv	tsv		gene quantifications	mm10	ENCSR017JEG	polyA plus RNA-seq	/mouse-donors/ENCDO956IXV/	UBERON:0002028	hindbrain	tissue	Mus musculus											polyadenylated mRNA		Ambion mirVana			unstranded	2015-06-23	ENCODE		chemical (Nextera tagmentation)	>200	2	2_1							/files/ENCFF363TFV/, /files/ENCFF378CJD/	11894160	ENCODE Processing Pipeline	52fd641c587554c6f86e261fa2288f0e		https://www.encodeproject.org/files/ENCFF851KEG/@@download/ENCFF851KEG.tsv	M21			released	s3://encode-public/2021/03/15/def6b85e-4cbe-4b39-895d-73563ecc849f/ENCFF851KEG.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/03/15/def6b85e-4cbe-4b39-895d-73563ecc849f/ENCFF851KEG.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.1 mm10 M21	released			
ENCFF415PYY	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR170SVO	polyA plus RNA-seq	/mouse-donors/ENCDO072AAA/	UBERON:0002108	small intestine	tissue	Mus musculus											polyadenylated mRNA		RNeasy Lipid Tissue Mini Kit (QIAGEN cat#74804)			reverse	2014-12-08	ENCODE		chemical (Illumina TruSeq)	350-450	1	1_1							/files/ENCFF755BXO/, /files/mm10_no_alt.chrom.sizes/	64302694	ENCODE Processing Pipeline	8be085150498ede3e27fec9304826078		https://www.encodeproject.org/files/ENCFF415PYY/@@download/ENCFF415PYY.bigWig	M21			released	s3://encode-public/2021/04/17/a5bf16e2-8c42-48e9-b752-dd9f03361e8f/ENCFF415PYY.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/17/a5bf16e2-8c42-48e9-b752-dd9f03361e8f/ENCFF415PYY.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released	low replicate concordance		
ENCFF986TLA	tsv	tsv		gene quantifications	mm10	ENCSR170SVO	polyA plus RNA-seq	/mouse-donors/ENCDO072AAA/	UBERON:0002108	small intestine	tissue	Mus musculus											polyadenylated mRNA		RNeasy Lipid Tissue Mini Kit (QIAGEN cat#74804)			reverse	2014-12-08	ENCODE		chemical (Illumina TruSeq)	350-450	1	1_1							/files/ENCFF363TFV/, /files/ENCFF144POT/	11784891	ENCODE Processing Pipeline	1f5ac80e9f13f3db5104612346485711		https://www.encodeproject.org/files/ENCFF986TLA/@@download/ENCFF986TLA.tsv	M21			released	s3://encode-public/2021/04/17/d937c995-3bc4-41ff-8234-295f9b3f4f65/ENCFF986TLA.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/04/17/d937c995-3bc4-41ff-8234-295f9b3f4f65/ENCFF986TLA.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released	low replicate concordance		
ENCFF591TKV	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR170SVO	polyA plus RNA-seq	/mouse-donors/ENCDO072AAA/	UBERON:0002108	small intestine	tissue	Mus musculus											polyadenylated mRNA		RNeasy Lipid Tissue Mini Kit (QIAGEN cat#74804)			reverse	2014-12-08	ENCODE		chemical (Illumina TruSeq)	350-450	1	1_1							/files/ENCFF755BXO/, /files/mm10_no_alt.chrom.sizes/	64062429	ENCODE Processing Pipeline	fd2f5e90127f231f340cb11fe25cef9a		https://www.encodeproject.org/files/ENCFF591TKV/@@download/ENCFF591TKV.bigWig	M21			released	s3://encode-public/2021/04/17/582486cc-eb99-4582-a9ca-5962f346c6b0/ENCFF591TKV.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/17/582486cc-eb99-4582-a9ca-5962f346c6b0/ENCFF591TKV.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released	low replicate concordance		
ENCFF952IQJ	tsv	tsv		gene quantifications	mm10	ENCSR164BAZ	polyA plus RNA-seq	/mouse-donors/ENCDO072AAA/	UBERON:0000948	heart	tissue	Mus musculus											polyadenylated mRNA		RNeasy Lipid Tissue Mini Kit (QIAGEN cat#74804)			reverse	2014-12-08	ENCODE		chemical (Illumina TruSeq)	350-450	1	1_2							/files/ENCFF906BYA/, /files/ENCFF363TFV/	11785999	ENCODE Processing Pipeline	67869b5cccee2f0b42c905011496bc12		https://www.encodeproject.org/files/ENCFF952IQJ/@@download/ENCFF952IQJ.tsv	M21			released	s3://encode-public/2021/04/17/d9ad7b55-9a9f-4fe9-b42e-b14626437bdc/ENCFF952IQJ.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/04/17/d9ad7b55-9a9f-4fe9-b42e-b14626437bdc/ENCFF952IQJ.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released	low read depth, low replicate concordance		
ENCFF270VXL	bigWig	bigWig		plus strand signal of unique reads	mm10	ENCSR164BAZ	polyA plus RNA-seq	/mouse-donors/ENCDO072AAA/	UBERON:0000948	heart	tissue	Mus musculus											polyadenylated mRNA		RNeasy Lipid Tissue Mini Kit (QIAGEN cat#74804)			reverse	2014-12-08	ENCODE		chemical (Illumina TruSeq)	350-450	1	1_2							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF949BMS/	53370541	ENCODE Processing Pipeline	3d0f5c88b8727342d5cde0903730f935		https://www.encodeproject.org/files/ENCFF270VXL/@@download/ENCFF270VXL.bigWig	M21			released	s3://encode-public/2021/04/17/5d690766-ec89-48b1-bd67-0e217c316a76/ENCFF270VXL.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/17/5d690766-ec89-48b1-bd67-0e217c316a76/ENCFF270VXL.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released	low read depth, low replicate concordance		
ENCFF306VIS	bigWig	bigWig		minus strand signal of unique reads	mm10	ENCSR164BAZ	polyA plus RNA-seq	/mouse-donors/ENCDO072AAA/	UBERON:0000948	heart	tissue	Mus musculus											polyadenylated mRNA		RNeasy Lipid Tissue Mini Kit (QIAGEN cat#74804)			reverse	2014-12-08	ENCODE		chemical (Illumina TruSeq)	350-450	1	1_2							/files/mm10_no_alt.chrom.sizes/, /files/ENCFF949BMS/	53041903	ENCODE Processing Pipeline	952fa328edb408b21a83b6550fd25449		https://www.encodeproject.org/files/ENCFF306VIS/@@download/ENCFF306VIS.bigWig	M21			released	s3://encode-public/2021/04/17/6133ff4e-351f-45b5-9f2b-9a33e91e5eaa/ENCFF306VIS.bigWig	https://datasetencode.blob.core.windows.net/dataset/2021/04/17/6133ff4e-351f-45b5-9f2b-9a33e91e5eaa/ENCFF306VIS.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.3 mm10 M21	released	low read depth, low replicate concordance		
